part_name,part_number,quantity,material_type,material_grade,material_thickness,finish,cut_len_in,num_cuts,mat_use_sqin,sheet_area_sqin,surf_area_sqin,volume_in3,length_in,thickness,source_file,part_id,price_per_part
Part 7,25-09-719-699,1,Galvanized Steel,G90,0.074,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Galvanized_Steel_G90_0p074_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,28.96
Part 8,25-09-951-310,1,Galvanized Steel,G90,0.074,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Galvanized_Steel_G90_0p074_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,64.36
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.03,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p030_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,16.8
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.03,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p030_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,28.04
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.03,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p030_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,63.69
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.03,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p030_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,20.55
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.03,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p030_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,34.89
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.03,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p030_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,73.42
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.03,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p030_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,15.35
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.03,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p030_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,26.2
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.03,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p030_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,61.86
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.048,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p048_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,17.09
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.048,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p048_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,31.02
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.048,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p048_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,66.64
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.048,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p048_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,20.83
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.048,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p048_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,37.87
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.048,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p048_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,76.36
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.048,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p048_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,15.63
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.048,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p048_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,29.18
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.048,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p048_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,64.8
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.06,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p060_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,17.31
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.06,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p060_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,33.28
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.06,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p060_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,68.81
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.06,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p060_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,21.06
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.06,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p060_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,40.13
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.06,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p060_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,78.53
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.06,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p060_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,15.85
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.06,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p060_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,31.44
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.06,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p060_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,66.97
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.074,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p074_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,17.61
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.074,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p074_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,36.23
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.074,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p074_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,71.57
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.074,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p074_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,21.36
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.074,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p074_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,43.08
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.074,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p074_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,81.3
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.074,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p074_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,16.16
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.074,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p074_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,34.39
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.074,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p074_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,69.74
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.1,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p100_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,18.14
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.1,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p100_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,41.42
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.1,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p100_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,76.5
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.1,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p100_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,21.88
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.1,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p100_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,48.27
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.1,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p100_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,86.22
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.1,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p100_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,16.68
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.1,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p100_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,39.58
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.1,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p100_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,74.66
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.12,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p120_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,18.63
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.12,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p120_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,46.06
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.12,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p120_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,80.77
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.12,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p120_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,22.37
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.12,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p120_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,52.92
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.12,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p120_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,90.5
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.12,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p120_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,17.17
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.12,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p120_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,44.23
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.12,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p120_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,78.93
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.187,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p187_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,20.25
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.187,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p187_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,60.65
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.187,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p187_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,95.31
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.187,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p187_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,24.0
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.187,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p187_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,67.5
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.187,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p187_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,105.03
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.187,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p187_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,18.8
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.187,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p187_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,58.81
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.187,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p187_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,93.47
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.25,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p250_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,22.09
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.25,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p250_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,75.79
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.25,Deburred,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p250_Deburred.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,111.05
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.25,Matte Black Powder Coat,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p250_Matte_Black_Powder_Coat.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,25.83
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.25,Matte Black Powder Coat,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p250_Matte_Black_Powder_Coat.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,82.64
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.25,Matte Black Powder Coat,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p250_Matte_Black_Powder_Coat.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,120.77
Part 9,25-09-083-035,1,Stainless Steel,304-2B,0.25,No Deburring,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Stainless_Steel_304_2B_0p250_No_Deburring.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,20.63
Part 7,25-09-719-699,1,Stainless Steel,304-2B,0.25,No Deburring,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Stainless_Steel_304_2B_0p250_No_Deburring.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,73.95
Part 8,25-09-951-310,1,Stainless Steel,304-2B,0.25,No Deburring,134.12899780273438,161,70.82599639892578,63.93899917602539,144.64500427246094,7.992000102996826,16.062999725341797,0.125,Stainless_Steel_304_2B_0p250_No_Deburring.json,part_335lzQlfFG2HuqDzPUz9AxhFkha,109.21
Part 9,25-09-083-035,1,Steel,1008,0.048,Deburred,23.56599998474121,21,6.564000129699707,5.586999893188477,14.119000434875488,0.6980000138282776,3.4149999618530273,0.125,Steel_1008_0p048_Deburred.json,part_335lzP77xQz5zcM2TgXmU7ec1xx,16.75
Part 7,25-09-719-699,1,Steel,1008,0.048,Deburred,178.02999877929688,40,70.82599639892578,30.315000534057617,82.88300323486328,3.7890000343322754,16.062999725341797,0.125,Steel_1008_0p048_Deburred.json,part_335lzTrYmR2EiPWiK59j1lxxuMP,27.35
